id,model,make,year,mileage_kms,transmission,price,engine_capacity,seat_capacity,colour,power_hp,peak_torque_nm,fuel_tanks_litres,dimension
6047422,408,Peugeot,2012,152500,Automatic,14888.0,1997,5,Black,145.0,200.0,55.0,12959.19075
6434936,Vios,Toyota,2006,127500,Automatic,16888.0,1496,5,Black,109.0,142.0,45.0,10422.512625
6414938,Alza,Perodua,2017,67500,Automatic,46888.0,1495,7,Black,103.0,136.0,42.0,11724.993
6540039,CX-5,Mazda,2015,92500,Automatic,74800.0,1998,5,Silver,155.0,200.0,56.0,13996.604
6561975,Almera,Nissan,2014,72500,Automatic,34900.0,1498,5,Grey,102.0,139.0,41.0,11325.56625
6545632,Alza,Perodua,2014,127500,Automatic,33800.0,1495,7,Silver,103.0,136.0,42.0,11615.157
6397294,Elantra,Hyundai,2013,102500,Automatic,34500.0,1591,5,Silver,131.0,157.0,55.0,11618.88375
6380091,Persona,Proton,2013,97500,Automatic,19500.0,1597,5,Silver,111.0,148.0,50.0,11105.42235
6425438,Persona,Proton,2014,72500,Automatic,21900.0,1597,5,Grey,111.0,148.0,50.0,11105.42235
6561927,Accord,Honda,2007,152500,Automatic,22900.0,1998,5,Black,204.0,186.0,65.0,12790.323
6545599,Bezza,Perodua,2016,62500,Automatic,35500.0,1329,5,Blue,95.0,121.0,36.0,10151.73
6579942,Avanza,Toyota,2006,142500,Automatic,16800.0,1298,7,Silver,88.0,120.0,45.0,11211.629
6580058,Almera,Nissan,2015,37500,Automatic,33800.0,1498,5,Blue,102.0,139.0,41.0,11250.5625
6579974,Vios,Toyota,2008,157500,Automatic,25900.0,1497,5,Silver,109.0,141.0,42.0,10672.6
5446794,Fiesta,Ford,2014,67500,Automatic,28800.0,1498,5,White,111.0,140.0,43.0,11084.422734
6292267,NV200,Nissan,2017,42500,Manual,52700.0,1598,5,White,109.0,152.0,55.0,13834.59
6554393,3,Mazda,2012,102500,Automatic,32790.0,1598,5,White,105.0,145.0,55.0,11583.5265
6439838,Kelisa,Perodua,2006,117500,Automatic,12800.0,989,5,Blue,55.0,88.0,40.0,7436.143
6580038,Almera,Nissan,2012,97500,Automatic,28800.0,1498,5,Grey,102.0,139.0,41.0,11325.56625
6579030,C250 CGI,Mercedes-Benz,2010,77500,Automatic,55800.0,1796,5,Silver,204.0,310.0,66.0,11732.81139
6276517,Countryman,MINI,2019,6000,Automatic,220888.0,1998,5,Red,192.0,280.0,51.0,12195.635346
6523205,740Le,BMW,2019,10000,Automatic,488800.0,2998,5,Grey,286.0,450.0,78.0,14285.99808
6366308,330e,BMW,2019,500,Automatic,200800.0,1998,5,Black,184.0,290.0,60.0,11989.828727
6580156,116i,BMW,2014,57500,Automatic,63999.0,1598,5,White,136.0,220.0,52.0,10844.87306
6580201,6,Mazda,2011,82500,Automatic,37999.0,2488,5,Blue,170.0,226.0,64.0,12290.724
6556587,GLA200,Mercedes-Benz,2016,42500,Automatic,139888.0,1595,5,White,156.0,250.0,50.0,11904.592392
6581124,6,Mazda,2012,87500,Automatic,38888.0,2488,5,Blue,170.0,226.0,64.0,12290.724
6427650,Vios,Toyota,2009,82500,Automatic,26900.0,1497,5,Silver,109.0,141.0,42.0,10672.6
6582320,Civic,Honda,2008,97500,Automatic,29800.0,1799,5,White,140.0,174.0,50.0,11433.6495
6561919,Alza,Perodua,2019,47500,Automatic,44800.0,1495,7,White,103.0,136.0,42.0,11587.698
6562492,Exora,Proton,2015,52500,Automatic,27800.0,1561,7,Black,140.0,205.0,55.0,14047.015248
6561769,Almera,Nissan,2017,52500,Automatic,38800.0,1498,5,Silver,102.0,139.0,41.0,11250.5625
6516830,Camry,Toyota,2010,92500,Automatic,37800.0,2362,5,White,167.0,224.0,70.0,12908.805
6133536,Alphard,Toyota,2006,97500,Automatic,49800.0,2994,7,White,220.0,304.0,70.0,16718.4
6582502,A6,Audi,2014,42500,Automatic,68888.0,1984,5,Brown,213.0,350.0,73.0,13401.58305
6580040,Rush,Toyota,2013,47500,Automatic,36800.0,1495,7,Grey,109.0,141.0,50.0,13043.78775
6525580,City,Honda,2009,97500,Automatic,26750.0,1497,5,Grey,120.0,145.0,42.0,10950.80175
6430149,Cefiro,Nissan,2004,152500,Automatic,9150.0,2988,5,Gold,200.0,271.0,70.0,12698.81725
6181658,C230,Mercedes-Benz,2007,142500,Automatic,29200.0,2496,5,Black,204.0,245.0,70.0,11167.428096
6460625,City,Honda,2012,72500,Automatic,36800.0,1497,5,White,120.0,145.0,42.0,10950.80175
6502387,Kelisa,Perodua,2005,77500,Manual,8800.0,989,5,Silver,55.0,88.0,40.0,7436.143
6452227,Triton,Mitsubishi,2009,112500,Manual,24800.0,2477,5,Silver,75.0,149.0,75.0,15103.94375
6572795,Saga,Proton,2012,87500,Automatic,14800.0,1332,5,Black,95.0,120.0,40.0,10924.3008
6542837,Ranger,Ford,2014,92500,Automatic,53800.0,2198,5,Blue,150.0,375.0,80.0,17994.18225
6444392,Swift,Suzuki,2012,102500,Automatic,23900.0,1490,5,White,101.0,133.0,43.0,9595.144
6582353,740Le,BMW,2017,22500,Automatic,318800.0,1998,5,Black,258.0,400.0,78.0,14734.797804
6521973,Lancer,Mitsubishi,2014,42500,Automatic,69800.0,1998,5,Red,150.0,197.0,59.0,11984.368
6579543,CX-5,Mazda,2015,97500,Automatic,69300.0,1998,5,White,155.0,200.0,56.0,13996.604
6581997,Triton,Mitsubishi,2008,92500,Manual,27800.0,2477,5,Unknown,75.0,149.0,75.0,15103.94375
6289910,E200 CGI,Mercedes-Benz,2011,97500,Automatic,81800.0,1796,5,Black,184.0,270.0,80.0,13276.175112
6581849,Saga,Proton,2015,92500,Automatic,18800.0,1332,5,Blue,95.0,120.0,40.0,10924.3008
6581796,View,Foton,2014,87231,Manual,28800.0,2237,14,White,103.0,193.0,70.0,18431.14
6563118,City,Honda,2010,77500,Automatic,29800.0,1497,5,Grey,120.0,145.0,42.0,10950.80175
6450375,Alza,Perodua,2011,77500,Manual,22800.0,1495,7,Grey,103.0,136.0,42.0,11546.5095
6331536,Cerato,Kia,2013,77500,Automatic,39800.0,1591,5,Red,129.0,157.0,50.0,11728.776
6474719,Myvi,Perodua,2015,57500,Automatic,35900.0,1495,5,Purple,103.0,136.0,40.0,9632.77425
6581584,508,Peugeot,2013,82500,Automatic,36800.0,1598,5,Blue,158.0,240.0,72.0,14428.750336
6575404,Jazz,Honda,2004,360000,Automatic,25000.0,1497,5,Red,90.0,131.0,42.0,10816.5915
6574360,Rush,Toyota,2011,157500,Automatic,32800.0,1495,7,Green,109.0,141.0,50.0,13043.78775
6573644,Citra,Naza,2007,97500,Automatic,7888.0,1975,7,Grey,137.0,175.0,55.0,12636.706276
6270044,Myvi,Perodua,2016,47500,Automatic,39800.0,1495,5,Maroon,103.0,136.0,40.0,9632.77425
6563572,2,Mazda,2010,82500,Automatic,21800.0,1498,5,Grey,103.0,135.0,42.0,10665.25866
6581154,218i,BMW,2016,57500,Automatic,89900.0,1499,5,Black,136.0,220.0,51.0,12395.5416
6402699,Alphard,Toyota,2004,157500,Automatic,44800.0,2362,7,White,159.0,220.0,70.0,16904.547
6581092,Persona,Proton,2009,92500,Automatic,11800.0,1597,5,Grey,111.0,148.0,55.0,11105.42235
6580946,Persona,Proton,2010,87500,Automatic,12800.0,1597,5,Grey,111.0,148.0,55.0,11105.42235
6579581,Almera,Nissan,2014,67500,Automatic,24900.0,1498,5,White,102.0,139.0,41.0,11325.56625
6577038,CR-V,Honda,2011,72500,Automatic,45900.0,1997,5,Silver,150.0,190.0,58.0,13820.352
6575988,Wish,Toyota,2006,82500,Automatic,33900.0,1998,7,Silver,150.0,192.0,60.0,10871.04
6542230,Exora,Proton,2013,82500,Automatic,32800.0,1561,7,Gold,140.0,205.0,55.0,14047.015248
6523651,Civic,Honda,2006,110000,Automatic,36800.0,1799,5,Blue,140.0,174.0,50.0,11433.6495
6553181,Polo,Volkswagen,2011,80000,Automatic,45800.0,1390,5,Red,179.0,250.0,45.0,9710.441664
6500352,Teana,Nissan,2014,60000,Automatic,53800.0,1997,5,Black,136.0,190.0,65.0,13275.23175
6500360,Innova,Toyota,2014,60000,Automatic,46800.0,1998,8,White,136.0,182.0,55.0,14323.54
6224863,Fiesta,Ford,2011,92500,Automatic,18800.0,1596,5,Blue,120.0,152.0,42.0,10032.8025
6433267,Vellfire,Toyota,2010,72500,Automatic,102800.0,2362,7,Purple,170.0,224.0,65.0,17008.04
6564259,HR-V,Honda,2016,52500,Automatic,69900.0,1799,5,Silver,143.0,172.0,50.0,12212.39364
6096861,CX-9,Mazda,2018,12500,Automatic,238800.0,2488,7,Black,231.0,420.0,74.0,17457.203225
6579711,Range Rover Evoque,Land Rover,2013,155000,Automatic,133000.0,1999,5,White,241.0,340.0,70.0,14023.762875
6364207,Corolla Altis,Toyota,2015,57500,Automatic,72800.0,1798,5,Silver,139.0,173.0,55.0,11979.4752
6444253,Cayman,Porsche,2014,22500,Automatic,327800.0,2706,2,Blue,275.0,290.0,64.0,10207.56372
6444301,320d,BMW,2012,52500,Automatic,77800.0,1995,5,Red,184.0,380.0,61.0,11698.847167
6260882,E200K,Mercedes-Benz,2006,142500,Automatic,39800.0,1796,5,Silver,222.0,240.0,65.0,12746.230992
4324999,E250 CGI,Mercedes-Benz,2013,72500,Automatic,125800.0,1796,5,Black,204.0,310.0,80.0,14830.074788
6577687,Lancer,Mitsubishi,2007,57500,Automatic,148000.0,1998,5,Silver,295.0,366.0,55.0,12081.388
6275772,Cayenne,Porsche,2012,72500,Automatic,257800.0,4806,5,White,420.0,515.0,85.0,15983.813792
6578718,320i,BMW,2009,118000,Automatic,40000.0,1995,5,Black,150.0,200.0,63.0,11698.847167
6490293,Clubman,MINI,2017,27500,Automatic,179000.0,1998,5,White,192.0,280.0,48.0,11031.4314
6580855,CR-V,Honda,2013,77500,Automatic,64800.0,1997,5,Grey,155.0,190.0,58.0,13938.1515
6580826,3008,Peugeot,2015,77500,Automatic,28900.0,1598,5,Grey,165.0,240.0,55.0,13142.329695
6580751,Avanza,Toyota,2007,92500,Automatic,19900.0,1495,7,Silver,109.0,141.0,45.0,11417.859
6478095,ES250,Lexus,2013,57500,Automatic,126999.0,2494,5,Grey,184.0,235.0,65.0,12931.1
6429491,Countryman,MINI,2018,32500,Automatic,159888.0,1499,5,Grey,136.0,220.0,51.0,12195.635346
6569128,Serena,Nissan,2020,12500,Automatic,109888.0,1997,7,Bronze,150.0,200.0,55.0,15479.127
6203331,S350L,Mercedes-Benz,2007,87500,Automatic,58800.0,3498,5,Black,272.0,350.0,90.0,14363.588304
6580857,Wira,Proton,2006,97500,Manual,4800.0,1468,5,White,90.0,126.0,50.0,10144.848
6477901,E350 e,Mercedes-Benz,2017,47500,Automatic,240800.0,1991,5,Grey,211.0,350.0,60.0,7990.365104
6580760,City,Honda,2015,92500,Automatic,54800.0,1497,5,Black,120.0,145.0,40.0,11115.6066
6361569,118i,BMW,2017,67975,Automatic,126800.0,1499,5,Blue,136.0,220.0,52.0,11002.5864
6580403,528i,BMW,2012,65800,Automatic,112800.0,1997,5,Blue,245.0,350.0,55.0,13340.17296
6565306,Golf,Volkswagen,2010,147500,Automatic,65000.0,1984,5,White,211.0,280.0,55.0,11294.151418
6580006,Tiguan,Volkswagen,2020,12500,Automatic,138800.0,1395,5,Blue,150.0,250.0,60.0,13801.838442
3910916,Cayenne,Porsche,2008,92500,Automatic,77800.0,4806,5,Black,385.0,500.0,100.0,15716.674256
6386639,Wish,Toyota,2005,122500,Automatic,32899.0,1794,7,Grey,179.0,170.0,60.0,12262.4775
6580365,Alphard,Toyota,2005,87500,Automatic,49800.0,2994,8,Silver,220.0,304.0,70.0,16764.84
6580435,Alza,Perodua,2011,97500,Automatic,31800.0,1495,7,Blue,103.0,136.0,42.0,11738.7225
6580270,D-Max,Isuzu,2012,157500,Manual,33800.0,2499,5,Silver,79.0,176.0,76.0,15708.69
6578884,Bezza,Perodua,2016,52000,Automatic,35600.0,1329,5,Brown,95.0,121.0,36.0,10151.73
6578905,Jazz,Honda,2014,70000,Automatic,44600.0,1497,5,Grey,120.0,145.0,40.0,10210.44948
5329816,CR-V,Honda,2011,97500,Automatic,49188.0,1997,5,Black,150.0,190.0,58.0,13820.352
6578990,Polo,Volkswagen,2011,93000,Automatic,22800.0,1197,5,Silver,105.0,175.0,45.0,9762.56348
6580317,Grand Starex,Hyundai,2011,57500,Automatic,56800.0,2497,11,Black,170.0,392.0,75.0,18942.0
6565767,Wira,Proton,1997,222500,Automatic,5500.0,1468,5,White,90.0,126.0,50.0,10144.848
5464969,Estima,Toyota,2008,92500,Automatic,73800.0,2362,7,White,170.0,220.0,65.0,15104.25
6349979,A5,Audi,2011,107500,Automatic,65800.0,1984,4,Red,211.0,350.0,55.0,11764.557
6230520,Polo,Volkswagen,2012,92500,Automatic,19800.0,1598,5,Silver,105.0,153.0,55.0,10919.377856
6233145,Swift,Suzuki,2014,82500,Automatic,58800.0,1586,5,White,136.0,160.0,42.0,9956.2605
6576866,Axia,Perodua,2018,27500,Automatic,24999.0,998,5,White,68.0,91.0,33.0,8904.168
6579528,320i,BMW,2016,80000,Automatic,139000.0,1998,5,Blue,184.0,290.0,60.0,11989.828727
6488210,Viva,Perodua,2009,77500,Automatic,9999.0,989,5,Silver,61.0,90.0,36.0,8067.88125
6488242,Viva,Perodua,2013,82500,Automatic,15999.0,989,5,White,61.0,90.0,36.0,8067.88125
6488604,Estima,Toyota,2013,72500,Automatic,119900.0,2362,7,Grey,170.0,223.0,65.0,15061.095
6561355,Myvi,Perodua,2007,82500,Manual,9333.0,1298,5,White,87.0,116.0,40.0,9600.39
6580179,Harrier,Toyota,2006,89888,Automatic,43500.0,2362,5,White,160.0,221.0,75.0,14661.108
6062471,X-Trail,Nissan,2010,87500,Automatic,33000.0,1998,5,Silver,150.0,200.0,60.0,13333.25125
6488199,X-Trail,Nissan,2009,97500,Automatic,20999.0,1998,5,Silver,150.0,200.0,60.0,13333.25125
6183320,Fortuner,Toyota,2008,92500,Automatic,35000.0,2694,7,Black,160.0,241.0,65.0,13376.055
6430611,NV200,Nissan,2017,77500,Manual,45555.0,1598,5,White,109.0,152.0,55.0,13834.59
6515222,CX-9,Mazda,2019,12500,Automatic,244300.0,2488,7,White,231.0,420.0,74.0,17457.203225
6499159,BR-V,Honda,2017,118000,Automatic,64800.0,1497,7,Grey,120.0,145.0,55.0,12871.44103
6444762,Rush,Toyota,2012,92500,Automatic,39800.0,1495,7,Silver,109.0,141.0,50.0,13043.78775
6580067,C250 CGI,Mercedes-Benz,2011,82500,Automatic,73800.0,1796,5,Black,204.0,310.0,66.0,11732.81139
6347661,Perdana,Proton,2014,62500,Automatic,47800.0,1997,5,Grey,156.0,189.0,70.0,13470.80625
6266644,Citra,Naza,2010,182500,Automatic,13800.0,1975,7,Black,137.0,175.0,55.0,12636.706276
6570354,Golf,Volkswagen,2013,107500,Automatic,108000.0,1984,5,Black,220.0,350.0,50.0,11071.866344
6542486,Vellfire,Toyota,2013,72500,Automatic,142888.0,2362,7,Black,170.0,224.0,65.0,17008.04
6579081,Range Rover Sport,Land Rover,2015,37500,Automatic,318000.0,2993,5,Grey,292.0,600.0,80.0,17119.239
6580020,CLA250,Mercedes-Benz,2016,37500,Automatic,168888.0,1991,5,Black,213.0,350.0,56.0,11806.47685
6580056,320i,BMW,2015,52500,Automatic,89888.0,1997,5,Black,184.0,270.0,60.0,11966.537456
6562422,Rio,Kia,2015,32500,Automatic,29718.0,1396,5,Red,109.0,137.0,43.0,10135.53
6561852,5008,Peugeot,2012,82500,Automatic,26800.0,1598,7,Blue,155.0,240.0,60.0,15715.85652
6526307,Beetle,Volkswagen,2010,52500,Automatic,39800.0,1984,4,Silver,116.0,172.0,55.0,10539.394712
6579925,CX-5,Mazda,2015,92500,Automatic,77700.0,1998,5,Grey,155.0,200.0,56.0,13996.604
6536649,Golf,Volkswagen,2012,102500,Automatic,74800.0,1984,5,Black,211.0,280.0,55.0,11294.151418
6458794,Innova,Toyota,2012,72500,Automatic,43800.0,1998,8,Black,136.0,182.0,55.0,14323.54
6480138,Almera,Nissan,2014,57500,Automatic,36800.0,1498,5,White,102.0,139.0,41.0,11325.56625
6520134,328i,BMW,2012,92500,Automatic,89900.0,1997,5,White,245.0,350.0,60.0,11966.537456
6570847,740Li,BMW,2009,137500,Automatic,68500.0,2979,5,Silver,326.0,450.0,82.0,14651.745072
6576401,Hilux,Toyota,2003,180000,Manual,26800.0,2494,5,Blue,102.0,260.0,66.0,15660.173
6579484,Accord,Honda,2008,121569,Automatic,35800.0,1998,5,Grey,204.0,186.0,65.0,12790.323
6348127,Passat,Volkswagen,2014,118897,Automatic,53800.0,1798,5,Grey,160.0,250.0,70.0,12758.9826
6493961,Polo,Volkswagen,2011,77500,Automatic,21500.0,1598,5,White,105.0,153.0,55.0,10919.377856
6558047,3,Mazda,2013,62500,Automatic,39999.0,1999,5,Blue,147.0,182.0,55.0,11583.5265
6336187,Myvi,Perodua,2016,32500,Automatic,39800.0,1495,5,Black,103.0,136.0,40.0,9632.77425
6552416,Optima K5,Kia,2014,60000,Automatic,69800.0,1999,5,White,165.0,198.0,70.0,12965.1558
6551748,Alza,Perodua,2015,50000,Automatic,36800.0,1495,7,Silver,103.0,136.0,42.0,11724.993
6489016,City,Honda,2012,120000,Automatic,38800.0,1497,5,White,120.0,145.0,42.0,11000.63475
6551746,Accord,Honda,2010,90000,Automatic,59800.0,2354,5,White,181.0,222.0,70.0,13457.199375
6551739,Camry,Toyota,2007,130000,Automatic,37800.0,2362,5,White,167.0,224.0,70.0,12908.805
5656520,Countryman,MINI,2011,82500,Automatic,83999.0,1598,5,White,120.0,160.0,47.0,11441.401013
5095076,Vios,Toyota,2008,117500,Automatic,25800.0,1497,5,Silver,109.0,141.0,42.0,10672.6
5958785,Vios,Toyota,2006,187500,Automatic,17888.0,1496,5,Black,109.0,142.0,45.0,10422.512625
6564137,Camry,Toyota,2015,57500,Automatic,84900.0,1998,5,Silver,148.0,190.0,70.0,12944.26875
6539771,525i,BMW,2008,82500,Automatic,46800.0,2996,5,Unknown,218.0,270.0,70.0,13118.761448
6539414,525i,BMW,2004,107500,Automatic,29800.0,2494,5,White,192.0,245.0,70.0,13118.761448
6539630,A4,Audi,2010,72500,Automatic,58800.0,1984,5,Black,213.0,350.0,55.0,12254.616506
6575823,Civic,Honda,2012,132500,Automatic,39000.0,1497,5,White,111.0,172.0,50.0,11395.873125
6565756,City,Honda,2012,37500,Automatic,39999.0,1497,5,Silver,120.0,145.0,42.0,10950.80175
6565723,City,Honda,2010,82500,Automatic,34999.0,1497,5,Grey,120.0,145.0,42.0,10950.80175
6463179,E200,Mercedes-Benz,2016,52500,Automatic,206800.0,1991,5,Red,184.0,300.0,80.0,13333.311684
6544971,330e,BMW,2016,62500,Automatic,128800.0,1998,5,Blue,184.0,290.0,60.0,11989.828727
6532611,Golf,Volkswagen,2012,62500,Automatic,35999.0,1390,5,White,160.0,240.0,55.0,11339.113968
6358827,735Li,BMW,2002,182500,Automatic,21800.0,3600,5,Black,272.0,360.0,88.0,14668.505496
6579758,SX4,Suzuki,2011,77500,Automatic,23800.0,1586,5,White,110.0,150.0,50.0,11647.364625
6486351,X5,BMW,2005,147500,Automatic,33800.0,2993,5,Black,204.0,480.0,93.0,14983.31016
6543181,Camry,Toyota,2016,87500,Automatic,85888.0,2494,5,White,160.0,213.0,65.0,13011.3375
6566520,SLK200,Mercedes-Benz,2012,92500,Automatic,125000.0,1796,2,White,184.0,270.0,60.0,9734.78454
6566517,Cerato,Kia,2014,62500,Automatic,44000.0,1591,5,Grey,129.0,157.0,50.0,11728.776
6556267,Elantra,Hyundai,2012,80000,Automatic,43800.0,1591,5,White,131.0,157.0,55.0,11618.88375
6556265,Teana,Nissan,2012,80000,Automatic,48800.0,2496,5,Silver,182.0,228.0,70.0,12884.51
6500775,Pajero,Mitsubishi,2000,127500,Automatic,38888.0,2972,7,Blue,148.0,233.0,92.0,15889.713
6442728,Camry,Toyota,2008,182500,Automatic,33800.0,1998,5,Silver,147.0,190.0,70.0,12908.805
6566689,A250,Mercedes-Benz,2018,2500,Automatic,223800.0,1991,5,Black,224.0,350.0,43.0,11428.59456
6532177,Forte,Kia,2013,67500,Automatic,27800.0,1591,5,White,124.0,156.0,52.0,11739.495
6413266,Q5,Audi,2014,72500,Automatic,85900.0,1984,5,Blue,224.0,350.0,75.0,14540.56851
5805470,C180K,Mercedes-Benz,2004,122500,Automatic,19900.0,1796,5,Gold,143.0,220.0,62.0,11152.643328
6507619,C200,Mercedes-Benz,2016,57500,Automatic,140900.0,1991,5,Black,184.0,300.0,66.0,12230.55372
6563805,HR-V,Honda,2017,82500,Automatic,72900.0,1799,5,White,143.0,172.0,50.0,12212.39364
6576678,328i,BMW,2013,67500,Automatic,93888.0,1997,5,Red,245.0,350.0,60.0,11966.537456
6579663,Murano,Nissan,2005,88909,Automatic,25800.0,2488,5,Black,163.0,245.0,82.0,15110.406
6246759,A6,Audi,2015,62500,Automatic,62999.0,1984,5,Black,182.0,320.0,55.0,13401.58305
6462723,A6,Audi,2013,117500,Automatic,62999.0,1984,5,Black,213.0,350.0,73.0,13401.58305
6508945,A6,Audi,2014,67500,Automatic,62888.0,1984,5,Black,213.0,350.0,73.0,13401.58305
6578413,CR-V,Honda,2000,297500,Automatic,9800.0,1973,5,Silver,147.0,192.0,50.0,13456.7125
6307779,Myvi,Perodua,2015,127500,Automatic,24800.0,1298,5,Silver,91.0,117.0,40.0,9658.91475
6563191,Harrier,Toyota,2014,82500,Automatic,119000.0,1986,5,Black,151.0,193.0,55.0,14637.428
6575657,Estima,Toyota,2006,127500,Automatic,65800.0,2362,7,White,170.0,220.0,65.0,15104.25
6546938,Exora,Proton,2009,138000,Automatic,17500.0,1597,7,Silver,126.0,150.0,55.0,14047.015248
6465888,3,Mazda,2013,67500,Automatic,33800.0,1598,5,Grey,105.0,145.0,55.0,11815.713
6486143,Almera,Nissan,2013,72500,Automatic,29800.0,1498,5,White,102.0,139.0,41.0,11325.56625
6569795,X-Trail,Nissan,2015,107500,Automatic,68800.0,1997,7,Blue,144.0,200.0,60.0,14482.832
6553045,Civic,Honda,2017,60000,Automatic,96800.0,1498,5,Grey,173.0,220.0,47.0,11794.38792
6538028,C200,Mercedes-Benz,2015,97500,Automatic,149800.0,1991,5,Grey,184.0,300.0,66.0,12230.55372
6467462,Jazz,Honda,2016,77500,Automatic,56800.0,1497,5,Black,120.0,145.0,40.0,10210.44948
6533381,Fiesta,Ford,2014,82500,Automatic,32800.0,998,5,Red,125.0,170.0,43.0,10210.078956
6257618,GLC250,Mercedes-Benz,2016,42500,Automatic,219800.0,1991,5,Silver,211.0,350.0,66.0,14422.93776
6526285,X1,BMW,2013,72500,Automatic,69800.0,1997,5,White,184.0,270.0,63.0,12372.81114
6478106,Sharan,Volkswagen,2013,57500,Automatic,61800.0,1984,7,Grey,200.0,280.0,70.0,15896.26752
6028106,Sharan,Volkswagen,2012,62500,Automatic,58800.0,1984,7,White,200.0,280.0,70.0,15896.26752
6324462,ML350,Mercedes-Benz,2007,72500,Automatic,38800.0,3498,5,Black,272.0,350.0,108.0,16579.2627
6254820,ML350,Mercedes-Benz,2007,57500,Automatic,36800.0,3498,5,Silver,272.0,350.0,108.0,16579.2627
6534604,NV200,Nissan,2012,80000,Manual,35000.0,1598,2,White,109.0,152.0,55.0,13834.59
6561875,C200,Mercedes-Benz,2018,50000,Automatic,198000.0,1991,4,Black,184.0,300.0,50.0,11950.65894
6542706,Camry,Toyota,2009,92500,Automatic,38800.0,2362,5,Black,167.0,224.0,70.0,12908.805
6275509,Civic,Honda,2013,55000,Automatic,58800.0,1997,5,White,155.0,190.0,50.0,11395.873125
6494934,Vios,Toyota,2014,157500,Automatic,44800.0,1497,5,Silver,109.0,141.0,42.0,11058.075
6576129,GLC250,Mercedes-Benz,2018,22500,Automatic,255000.0,1991,5,White,211.0,350.0,66.0,14422.93776
6579471,Vios,Toyota,2013,182500,Automatic,37800.0,1497,5,White,109.0,141.0,42.0,11058.075
6570869,Scirocco,Volkswagen,2012,117500,Automatic,49800.0,1390,4,Grey,160.0,240.0,55.0,10815.51744
6485647,Grand Livina,Nissan,2011,92500,Automatic,29800.0,1598,7,White,105.0,150.0,52.0,11876.982
6564992,Vellfire,Toyota,2015,67500,Automatic,156800.0,3456,7,White,280.0,344.0,55.0,17146.54
6419495,630i,BMW,2019,7500,Automatic,338800.0,1998,5,Blue,258.0,400.0,68.0,14892.580116
6419504,630i,BMW,2019,7500,Automatic,338800.0,1998,5,Blue,258.0,400.0,68.0,14892.580116
6376393,X1,BMW,2019,7500,Automatic,180800.0,1998,5,White,192.0,280.0,51.0,13030.471428
6018295,630i,BMW,2019,7500,Automatic,338800.0,1998,5,Blue,258.0,400.0,68.0,14892.580116
6508991,Tiguan,Volkswagen,2020,2500,Automatic,138000.0,1395,5,Silver,150.0,250.0,60.0,13801.838442
6491185,Alphard,Toyota,2008,92500,Automatic,85800.0,2362,7,Silver,159.0,220.0,70.0,16904.547
6570951,Alphard,Toyota,2016,27500,Automatic,242800.0,2493,7,White,182.0,235.0,55.0,17163.93
6579266,408,Peugeot,2014,67500,Automatic,19800.0,1997,5,Black,145.0,200.0,55.0,12959.19075
6253004,Savvy,Proton,2005,162500,Manual,5999.0,1150,5,Blue,75.0,105.0,40.0,9021.3844
6486075,Santa Fe,Hyundai,2014,60000,Automatic,69800.0,2359,7,White,175.0,227.0,64.0,14812.896
6305642,Santa Fe,Hyundai,2015,52500,Automatic,67800.0,2199,7,White,197.0,436.0,64.0,14812.896
6323738,Elantra,Hyundai,2015,42500,Automatic,41800.0,1591,5,Gold,129.0,157.0,49.0,11618.88375
6579044,Vios,Toyota,2011,62500,Automatic,32999.0,1497,5,White,109.0,141.0,42.0,10672.6
6348886,Elantra,Hyundai,2012,92500,Automatic,38900.0,1797,5,White,150.0,178.0,55.0,11618.88375
6475169,Vios,Toyota,2010,97500,Automatic,34900.0,1497,5,Grey,109.0,141.0,42.0,10672.6
6574908,Polo,Volkswagen,2011,92500,Automatic,29900.0,1197,5,Red,105.0,175.0,45.0,9762.56348
6554766,A45 AMG,Mercedes-Benz,2015,7500,Automatic,210000.0,1991,5,Silver,360.0,450.0,55.0,10947.77608
6565824,320i,BMW,2013,52500,Automatic,79888.0,1997,5,Unknown,184.0,270.0,60.0,11966.537456
6576023,Vios,Toyota,2015,72500,Automatic,42888.0,1497,5,Bronze,109.0,141.0,42.0,11058.075
6543220,E200K,Mercedes-Benz,2005,212500,Automatic,35000.0,1796,5,Gold,163.0,240.0,65.0,12746.230992
6527721,328i,BMW,2013,77500,Automatic,125000.0,1997,5,White,245.0,350.0,60.0,11966.537456
6358787,Myvi,Perodua,2009,132500,Automatic,17300.0,1298,5,Orange,87.0,116.0,40.0,9600.39
6573098,A4,Audi,2013,72500,Automatic,75000.0,1798,5,Grey,173.0,320.0,55.0,12249.405102
6573853,Harrier,Toyota,2014,42500,Automatic,135000.0,1986,5,White,151.0,193.0,55.0,14637.428
6335527,E250 CGI,Mercedes-Benz,2013,42500,Automatic,118000.0,1796,4,White,204.0,310.0,80.0,11721.707316
6462881,A4,Audi,2012,102500,Automatic,58800.0,1798,5,Silver,173.0,320.0,55.0,12249.405102
6460539,Saga,Proton,2011,87500,Manual,11900.0,1332,5,White,95.0,120.0,40.0,10924.3008
6491664,Persona,Proton,2015,102500,Automatic,18900.0,1597,5,Brown,111.0,148.0,50.0,11105.42235
6483993,CT200h,Lexus,2011,92500,Automatic,58888.0,1798,5,White,99.0,142.0,55.0,10903.464
6557590,X5,BMW,2006,120000,Automatic,32000.0,2979,5,White,231.0,300.0,93.0,14983.31016
