link,Bore(mm),Stroke(mm),Power(hp),Compression Ratio,Peak Torque(Nm),Length(mm),Width(mm),Height(mm),Fuel Tank (litres)
https://www.carlist.my/used-cars/2000-ford-ranger-2-5-xlt-pickup-truck-m-used-car/6469793,NA,NA,117,NA,280,5128,1750,1750,70
https://www.carlist.my/used-cars/renault-captur-1-2-suv-f-s-record-car-king-must-view/6230115,NA,NA,116,NA,190,4122,1778,1566,45
https://www.carlist.my/used-cars/2015-proton-iriz-1-6-premium-push-start-leather-seats-one-malay-lady-owner-high-loan/6486858,76,88,109,10,150,3920,1722,1554,40
https://www.carlist.my/used-cars/2009-toyota-wish-1-8-s-paddle-shift-push-start-button-full-spec-2010/6013062,80.5,88.3,143,10.6,173,4600,1720,1590,60
https://www.carlist.my/used-cars/2006-toyota-vios-1-5-g-a-vy-good-cond/6486732,75,84.7,109,10.5,142,4285,1695,1435,45
https://www.carlist.my/used-cars/2007-honda-jazz-1-5-vtec-type-s-facelift-paddle-shift2006-2008/6197715,73,89.4,110,10.4,143,4370,1690,1485,42
https://www.carlist.my/used-cars/2009-toyota-wish-1-8-s-mpv-paddle-shift-push-start-2010/6222634,80.5,88.3,143,10.6,173,4600,1720,1590,60
https://www.carlist.my/used-cars/2014-toyota-vios-1-5-g-full-service-umw-toyota-facelift-push-start-2015/6144585,NA,NA,109,NA,141,4410,1700,1475,42
https://www.carlist.my/used-cars/2016-honda-hr-v-1-8-i-vtec-v-full-service-honda/5788340,81,87.3,143,10.6,172,4294,1772,1605,50
https://www.carlist.my/used-cars/2018-honda-jazz-1-5-v-i-vtec-paddle-shift-push-start-full-service-record-mugen-bodykit/6028213,73,89.4,120,10.3,145,3989,1694,1668,40
https://www.carlist.my/used-cars/2009-nissan-frontier-2-5-m-1-owner-low-mileage-no-off-road-tip-top-condition/5882068,89,100,133,NA,304,5080,1825,1715,75
https://www.carlist.my/used-cars/2014-fullspec-nissan-almera-1-5-vl/6474663,78,78.4,102,10.1,139,4425,1695,1510,41
https://www.carlist.my/used-cars/1owner-carking-suzuki-swift-1-5-hatchback/6460607,78,78,101,9.5,133,3695,1690,1510,43
https://www.carlist.my/used-cars/2011-perodua-viva-1-0-ez-elite-super-low-mileage/6064535,72,81,61,10,90,3575,1475,1530,36
https://www.carlist.my/used-cars/hyundai-matrix-1-8-a-gls-high-spec-tip-top-condition-mpv/6468248,82,85,122,10.1,160,4025,1740,1635,55
https://www.carlist.my/used-cars/toyota-camry-2-4-v-a-vvti-new-facelift-full-leather-seat-push-start-sedan/5939733,88.5,96,167,9.81,224,4825,1820,1470,70
https://www.carlist.my/used-cars/honda-city-1-5-s-i-vtec-a-full-mugen-bodykit-full-leather-seat-sedan/5687286,73,89.4,120,10.3,145,4440,1695,1477,40
https://www.carlist.my/used-cars/2015-ford-ecosport-eco-sport-1-5-a-56k-mil/6195176,79,76.4,110,11,142,4273,1765,1675,52
https://www.carlist.my/used-cars/2011-nissan-x-trail-2-5-a-1-owner-fullspec-ccris-citos-blacklisted-loan-available/5882053,89,100,179,9.5,245,4510,1765,1675,60
https://www.carlist.my/used-cars/toyota-estima-2-4-a-aeras-acr30w-high-spec-mpv/6468229,88.5,96,160,9.6,221,4770,1790,1770,70
https://www.carlist.my/used-cars/2013-toyota-hilux-2-5-a-g-vnt-malay-owner-low-mileage-no-off-road-accident-free-well-maintained/5974744,92,93.8,144,17.4,343,5260,1835,1850,76
https://www.carlist.my/used-cars/2014-kia-rio-1-4-sx-a-full-spec-for-u/6417223,77,75,109,NA,137,4045,1720,1455,43
https://www.carlist.my/used-cars/2011-used-audi-r8-4-2-fsi-quattro/6486240,NA,NA,419,NA,430,4431,1904,1252,75
https://www.carlist.my/used-cars/2011-perodua-myvi-1-3-a-facelift-lagi-best-1-5-se-sport-rims/6457881,72,79.7,87,10,116,3750,1665,1550,40
https://www.carlist.my/used-cars/2009-honda-accord-2-4-i-vtec-b-kit-1owner-hi-spec/6485516,87,99,181,10.51,222,4945,1845,1475,70
https://www.carlist.my/used-cars/2010-honda-civic-1-8-s-l-i-vtec-a-facelift-1-owner-dp-1000-only/6223213,81,87.3,140,10.51,174,4540,1755,1435,50
https://www.carlist.my/used-cars/2016-mitsubishi-triton-m-2-5-quest-well-maintained/6472325,NA,NA,110,NA,200,5200,1785,1655,75
https://www.carlist.my/used-cars/2006-mercedes-benz-c200k-1-8-elegance/6485898,82,85,163,9.5,240,4526,1728,1426,62
https://www.carlist.my/used-cars/2006-bmw-x5-3-0-suv-a-used-car/6484100,90,84,204,18,480,4667,1872,1715,93
https://www.carlist.my/used-cars/2012-honda-civic-2-0-i-vtec-sedan-a-used-car/6484106,86,86,155,9.6,188,4450,1750,1435,50
https://www.carlist.my/used-cars/2016-nissan-almera-1-5-e-sedan-a-used-car/6484109,78,78.4,102,10.1,139,4425,1695,1500,41
https://www.carlist.my/used-cars/2016-honda-hr-v-1-8-i-vtec-v-suv-a-used-car/6484120,81,87.3,143,10.6,172,4294,1772,1605,50
https://www.carlist.my/used-cars/2011-toyota-estima-2-4-mpv-a-used-car/6484125,88.5,96,170,9.8,223,4795,1800,1745,65
https://www.carlist.my/used-cars/2012-toyota-vellfire-2-4-mpv-a-used-car/6484126,88.5,96,170,9.81,224,4865,1840,1900,65
https://www.carlist.my/used-cars/2008-toyota-estima-2-4-mpv-a-used-car/6484130,88.5,96,170,9.8,220,4795,1800,1750,65
https://www.carlist.my/used-cars/2006-perodua-kenari-989-hatchback-m-used-car/6484131,72,81,55,10,88,3450,1480,1640,40
https://www.carlist.my/used-cars/2018-perodua-myvi-1-5-av-hatchback-a-used-car/6484135,NA,NA,103,NA,136,3895,1735,1515,36
https://www.carlist.my/used-cars/2014-perodua-myvi-1-3-ezi-hatchback-a-used-car/6484136,72,79.7,91,10.01,117,3690,1665,1545,40
https://www.carlist.my/used-cars/2008-mitsubishi-lancer-2-0-gt-sedan/6485935,86,86,155,10,199,4570,1760,1490,59
https://www.carlist.my/used-cars/2004-honda-accord-2-4-vti-l-sedan-a-full-leather-seats/6485976,87,99,160,9.3,218,4830,1820,1455,65
https://www.carlist.my/used-cars/2011-mitsubishi-pajero-3-8-exceed-sunroof-no-off-road-owner/6477297,NA,NA,250,NA,329,4900,1875,1900,88
https://www.carlist.my/used-cars/2008-toyota-harrier-2-4-240g-suv/6484066,88.5,96,160,9.6,221,4730,1845,1680,75
https://www.carlist.my/used-cars/2007-honda-civic-1-8-s-i-vtec-sedan/6483811,81,87.3,140,10.5,174,4540,1755,1435,50
https://www.carlist.my/used-cars/2012-perodua-myvi-1-3-eze-elegance-a/6468605,72,79.7,91,10,117,3690,1665,1545,40
https://www.carlist.my/used-cars/2014-perodua-axia-998-advance-hatchback-a-used-car/6266646,71,84,67,NA,90,3640,1620,1510,33
https://www.carlist.my/used-cars/2011-nissan-grand-livina-1-8-mpv-a-used-car/6266624,84,81.1,126,9.91,174,4420,1690,1590,52
https://www.carlist.my/used-cars/2013-honda-civic-1-8-s-i-vtec-sedan-civic-fb-tip-top-condition-low-mileage-foc-warranty-year-end-offer-low-interest-rate-must-buy/6366507,81,87.3,141,10.61,174,4525,1755,1435,50
https://www.carlist.my/used-cars/2015-nissan-navara-2-5-pickup-truck-a-used-car/6485601,89,100,144,16.51,356,5230,1850,1780,80
https://www.carlist.my/used-cars/2006-toyota-avanza-1-3-mpv/6469048,72,79.7,88,10,120,4070,1630,1690,45
https://www.carlist.my/used-cars/2013-perodua-viva-1-0-bz-hatchback/6471121,72,81,61,10,90,3575,1475,1530,36
https://www.carlist.my/used-cars/2007-honda-civic-1-8-s-i-vtec-sedan/6484667,81,87.3,140,10.5,174,4540,1755,1435,50
https://www.carlist.my/used-cars/2009-toyota-vios-1-5-sedan/6286354,75,84.7,109,10.5,141,4300,1700,1460,42
https://www.carlist.my/used-cars/2014-2018-toyota-vios-1-5/5632641,NA,NA,109,NA,141,4410,1700,1475,42
https://www.carlist.my/used-cars/2007-proton-satria-1-6-neo-h-line-hatchback-m-only-cash/6483922,NA,NA,111,NA,148,3905,1710,1420,50
https://www.carlist.my/used-cars/2012-honda-civic-1-8-s-fb-facelift-a-tip-top-new-year-sale/6358266,81,87.3,141,10.61,174,4525,1755,1435,50
https://www.carlist.my/used-cars/2015-honda-civic-1-8-s-a-special-offer-stock-clearance/6075508,81,87.3,141,10.6,174,4525,1755,1435,50
https://www.carlist.my/used-cars/2010-reg-2014-vellfire-2-4-z-platinum-mpv/6040284,88.5,96,170,9.81,224,4865,1840,1900,65
https://www.carlist.my/used-cars/2013-volkswagen-polo-1-6-sedan-a-2k-muka-tip-top/6284947,NA,NA,105,NA,153,4384,1699,1466,55
https://www.carlist.my/used-cars/2015-proton-preve-1-6-executive-sedan-a-full-spec-tip-top-like-new/6473739,76,88,109,NA,150,4543,1786,1524,50
https://www.carlist.my/used-cars/mercedes-benz-c200-1-8-sport-komp-a-amg-avantgarde-sedan/6485435,82,85,184,8.5,250,4581,1770,1444,66
https://www.carlist.my/used-cars/2017-honda-city-1-5-v-i-vtec-sedan-a-1k-muka-tip-top-condition/6315191,73,89.4,120,10.3,145,4440,1695,1477,40
https://www.carlist.my/used-cars/2014-honda-accord-2-0-i-vtec-vti-l-full-bodykit/6484380,81,96.9,155,10.6,190,4870,1850,1465,65
https://www.carlist.my/used-cars/2012-porsche-cayman-3-4-s-coupe-tip-top-condition/6373419,97,77.5,320,12.5,370,4347,1801,1306,64
https://www.carlist.my/used-cars/2013-toyota-hilux-3-0-g-vnt-a-turbodiesel/6362153,96,103,163,17.9,343,5260,1835,1850,76
https://www.carlist.my/used-cars/2012-volkswagen-jetta-1-4-tsi-cbu-leather-seats-import-baru/6482062,NA,NA,160,NA,240,4644,1778,1482,55
https://www.carlist.my/used-cars/2019-volkswagen-golf-1-4-280-tsi-r-line-hatchback/6485393,NA,NA,150,NA,250,4255,1799,1452,50
https://www.carlist.my/used-cars/2017-peugeot-2008-1-2-puretech-suv-sime-darby-auto-selection/6259182,77,90.5,111,10.5,205,4159,1739,1556,50
https://www.carlist.my/used-cars/2014-mercedes-benz-e63-amg-5-5-bi-turbo-v8-577hp-free-2-year-warranty/6028626,98,90.5,585,NA,800,4879,1854,1474,94
https://www.carlist.my/used-cars/2015-hyundai-i40-2-0-gdi-full-spec-full-service-record-low-mileage/6283951,81,97,178,11.5,214,4740,1815,1470,70
https://www.carlist.my/used-cars/2012-toyota-prius-c-1-5-hybrid-blacklist-can-loan/6472442,NA,NA,99,13.01,142,4480,1745,1490,45
https://www.carlist.my/used-cars/2015-perodua-myvi-1-5-se-hatchback/6476989,72,91.8,103,10,136,3685,1665,1570,40
https://www.carlist.my/used-cars/volkswagen-passat-1-8-a-tsi-sport-ckd-model/6033131,NA,NA,160,NA,250,4769,1820,1470,70
https://www.carlist.my/used-cars/bmw-535i-f10-3-0-a-twin-turbo-original-m-sport-model/6458528,84,89.6,306,10.2,400,4899,1860,1464,70
https://www.carlist.my/used-cars/2008-toyota-vios-1-5-j-sedan-well-maintained/6396443,75,84.7,109,10.5,141,4300,1700,1460,42
https://www.carlist.my/used-cars/2011-perodua-myvi-1-3-elegance-hatchback-well-maintained/6396422,72,79.7,91,10.01,117,3765,1665,1545,40
https://www.carlist.my/used-cars/2010-perodua-myvi-1-3-ez-hatchback-well-maintained/6396438,72,79.7,87,10,116,3750,1665,1550,40
https://www.carlist.my/used-cars/2009-perodua-myvi-1-3-ez-hatchback-well-maintained/6396433,72,79.7,87,10,116,3750,1665,1550,40
https://www.carlist.my/used-cars/2008-honda-civic-1-8-s-i-vtec-sedan-well-maintained/6396426,81,87.3,140,10.5,174,4540,1755,1435,50
https://www.carlist.my/used-cars/2008-chevrolet-captiva-2-0-t-4wd-a-diesel-low-price/6331842,83,92,150,17.5,320,4639,1870,1755,65
https://www.carlist.my/used-cars/2014-bmw-316i-1-6-sedan/6474116,77,85.8,136,10.5,220,4624,1811,1429,60
https://www.carlist.my/used-cars/low-mileage-2019-mini-cooper-s-2-0-jcw/6420243,82,94.6,192,11,280,3850,1727,1414,44
https://www.carlist.my/used-cars/2013-bmw-528i-2-0-m-sport-a/6485227,NA,NA,245,NA,350,4899,1860,1464,NA
https://www.carlist.my/used-cars/2013-honda-jazz-1-3-a-hybrid/6485221,73,80,88,10.81,121,3900,1695,1525,40
https://www.carlist.my/used-cars/2008-audi-tt-2-0-tfsi-coupe/6482920,82.5,92.8,200,10.3,280,4178,1842,1352,55
https://www.carlist.my/used-cars/2011-bmw-523i-2-5-base-spec-sedan/6482934,82,78.8,204,11,250,4899,1860,1464,70
https://www.carlist.my/used-cars/2015-nissan-x-trail-2-0-base-spec-suv/6482949,84,90.1,144,11.2,200,4640,1820,1715,60
https://www.carlist.my/used-cars/2010-hyundai-grand-starex-2-5-royale-mpv/6483000,91,96,170,17.6,392,5125,1660,1925,75
https://www.carlist.my/used-cars/2011-peugeot-5008-1-6-base-spec-mpv/6483887,77,85.8,155,NA,240,4530,2118,1638,60
https://www.carlist.my/used-cars/2015-mazda-2-1-5-skyactiv-g-sedan-low-milage-one-onwer-acc-free-good-condition/6441590,74.5,85.8,116,14,148,4320,1695,1470,44
https://www.carlist.my/used-cars/2009-toyota-camry-2-0-e-a-facelift/6485209,86,86,147,9.81,190,4825,1820,1470,70
https://www.carlist.my/used-cars/2015-hyundai-elantra-md-1-6-premium-sedan-free-1-year-warranty/6067493,77,85.4,129,10.5,157,4530,1775,1445,49
https://www.carlist.my/used-cars/2017-toyota-vellfire-2-5-zg-convert-facelift-4camera/6480457,90,98,182,10.4,235,4935,1850,1880,NA
https://www.carlist.my/used-cars/2014-mercedes-benz-cla180-cla-180-1-6-amg-f-bodykit/6484999,NA,NA,122,NA,200,4630,1777,1437,50
https://www.carlist.my/used-cars/2018-mercedes-benz-glc200-2-0-28k-mil-f-serv-u-warranty/6484984,NA,NA,186,9.8,300,4656,1890,1639,66
https://www.carlist.my/used-cars/2007-honda-civic-1-8-mugen-rr-blacklist-can-loan/6484235,81,87.3,140,10.5,174,4540,1755,1435,50
https://www.carlist.my/used-cars/2016-mercedes-benz-e250-2-0-coupe/6110814,83,92,211,9.8,350,4703,1786,1397,NA
https://www.carlist.my/used-cars/2014-nissan-grand-livina-1-8-a-fully-impul-bodykit-offer/6481840,84,81.1,126,9.9,174,4485,1700,1590,52
https://www.carlist.my/used-cars/2016-audi-a4-2-0-tfsi-sedan-19k-mileage/6484623,NA,NA,193,NA,320,4726,1842,1427,58
https://www.carlist.my/used-cars/2014-honda-city-1-5-s-i-vtec-sedan/6484613,73,89.4,120,10.3,145,4440,1695,1477,40
https://www.carlist.my/used-cars/2015-toyota-camry-2-5-hybrid-sedan-60k-mileage/6484604,NA,NA,160,NA,213,4850,1825,1470,65
https://www.carlist.my/used-cars/2007-toyota-fortuner-2-5-g-suv-well-maintained/6339203,NA,NA,102,NA,260,4695,1540,1850,65
https://www.carlist.my/used-cars/1992-toyota-land-cruiser-4-2-ninja-suv-well-maintained/6339210,NA,NA,184,NA,279,NA,NA,,NA
https://www.carlist.my/used-cars/2012-hyundai-sonata-2-0-sedan-a-used-car/6320319,86,86,166,10.51,197,4821,1834,1471,70
https://www.carlist.my/used-cars/mazda-6-2-5-a-sedan-one-owner-100-accident-free-push-start-sunroof-paddle-shift-high-loan-tip-top-condition-must-view/6457789,89,100,188,13,250,4865,1840,1450,62
https://www.carlist.my/used-cars/kia-forte-1-6-a-sx-sedan-one-lady-owner-full-bodykit-paddle-shift-push-start-accident-free-high-loan-tip-top-condition-must-view/6457795,NA,NA,124,NA,156,4530,1775,1460,52
https://www.carlist.my/used-cars/2016-toyota-vellfire-2-5-za-s-roof-67k-mil-only/6448332,90,98,182,10.4,235,4935,1850,1880,NA
https://www.carlist.my/used-cars/toyota-alphard-3-5-vl-a-well-cab-home-theater-super-clean-interior/6270691,94,83,280,NA,344,4850,1830,1890,65
https://www.carlist.my/used-cars/toyota-estima-2-4-g-facelift-a-1-house-wife-owner/6437655,88.5,96,170,9.8,220,4795,1800,1750,65
https://www.carlist.my/used-cars/2015-porsche-macan-2-0-turbo-a-cbu-local-porsche-2-years-warranty-full-service-record/6484452,NA,NA,237,9.6,350,4681,1923,1624,65
https://www.carlist.my/used-cars/2016-toyota-camry-2-5-hybrid-luxury-full-service-record-free-2-years-warranty-free-2-years-service-by-authorized-toyota-service-centre/6364601,NA,NA,160,NA,213,4850,1825,1470,65
https://www.carlist.my/used-cars/2015-honda-jazz-1-5-e-i-vtec-hatchback/6483949,73,89.4,120,10.3,145,3955,1694,1524,40
https://www.carlist.my/used-cars/2017-toyota-innova-2-0-g-at-under-warranty-full-service-record/5768484,86,86,139,10.4,183,4735,1830,1795,55
https://www.carlist.my/used-cars/2009-honda-civic-1-8-i-vtec-sedan-a-used-car/6431638,81,87.3,140,10.5,174,4540,1755,1435,50
https://www.carlist.my/used-cars/honda-cr-v-2-4-i-vtec-suv-still-under-warranty-new-facelift-4-new-tyre/6350308,87,99,190,10,222,4590,1820,1685,58
https://www.carlist.my/used-cars/2011-audi-a5-2-0-tfsi-quattro-s-line/6198638,NA,NA,211,9.6,350,4712,1854,1391,65
https://www.carlist.my/used-cars/2000-toyota-land-cruiser-cygnus-4-7-a/5773956,94,84,235,9.6,434,4890,1940,1920,96
https://www.carlist.my/used-cars/2014-kia-cerato-1-6-kx-1-lady-owner-new-pair-tyres-paddle-shift-memory-seat/6483919,77,85.4,130,NA,157,4560,1780,1445,50
https://www.carlist.my/used-cars/2011-12-lexus-ct200h-1-8-lexus-service-record-1-ladies-owner-new-pair-tyres/6483767,NA,NA,99,NA,142,4320,1765,1430,NA
https://www.carlist.my/used-cars/2015-perodua-myvi-1-3-a-premium-x-facelift-service-record-1-lady-owner/6483800,72,79.7,91,NA,117,3695,1665,1570,40
https://www.carlist.my/used-cars/2012-15-toyota-estima-2-4-vvti-facelift-aeras-7-seats-2-power-door/6483702,88.5,96,170,9.8,223,4795,1800,1745,65
https://www.carlist.my/used-cars/2018-hyundai-tucson-1-6-turbo-suv/6481070,77,85.4,177,10,256,4410,1820,1660,62
https://www.carlist.my/used-cars/2009-toyota-camry-2-4-v-sedan-tip-top/6476929,88.5,96,167,9.81,224,4825,1820,1470,70
https://www.carlist.my/used-cars/2011-suzuki-swift-1-5-hatchback-a-promotion/6483770,78,78,101,9.5,133,3760,1690,1510,43
https://www.carlist.my/used-cars/2013-ford-focus-2-0-sport-hatchback-a-promotion/6484233,NA,NA,170,12,202,4358,1824,1466,55
https://www.carlist.my/used-cars/2010-2015-mercedes-benz-c200-amg-cgi-c180-1-8-a/6451222,NA,NA,184,9.3,270,4581,2020,1447,66
https://www.carlist.my/used-cars/2018-honda-hr-v-1-8-i-vtec-v-suv/6444320,81,87.3,143,10.6,172,4294,1772,1605,50
https://www.carlist.my/used-cars/2012-honda-civic-2-0-s-i-vtec-sedan/6427792,81,96.9,155,10.61,190,4525,1755,1435,50
https://www.carlist.my/used-cars/2013-ferrari-458-italia-4-5-coupe/6483708,94,81,570,12.5,540,4527,1937,1213,86
https://www.carlist.my/used-cars/2004-hino-wu410r-wooden-cargo-c-w-steel-railing-canvass/6483623,NA,NA,NA,NA,NA,NA,NA,,NA
https://www.carlist.my/used-cars/perodua-myvi-1-3-ezi-a-se-zhs-lagi-best-low-mileage/6242078,72,79.7,91,10.01,117,3690,1665,1545,40
https://www.carlist.my/used-cars/toyota-hilux-2-5-g-pickup-truck-m-turbodiesel-no-off-road/6361946,92,93.8,102,18.51,260,5260,1835,1850,76
https://www.carlist.my/used-cars/2014-bmw-118i-1-6-sport-hatchback/6462659,77,85.8,170,10.5,250,4324,1765,1421,52
https://www.carlist.my/used-cars/2009-toyota-vios-1-5-s-trd-bodykit/6344558,75,84.7,109,10.5,141,4300,1700,1460,42
https://www.carlist.my/used-cars/2012-perodua-myvi-1-5-se-a/6117943,72,91.8,103,10,136,3685,1665,1545,40
https://www.carlist.my/used-cars/2014-proton-saga-1-3-flx-executive-m/6259515,76,73.4,95,10,120,4278,1680,1520,40
https://www.carlist.my/used-cars/2014-proton-exora-1-6-bold-cfe-premium-a/6028316,NA,86,140,8.9,205,4592,1809,1691,55
https://www.carlist.my/used-cars/2012-ssangyong-stavic-2-7-sv270-xdi-mpv-tiptop-condition/6424980,86.2,92.4,165,18,340,5220,1930,1845,80
https://www.carlist.my/used-cars/2004-toyota-corolla-altis-1-6-e-sedan-a-used-car/6417338,NA,NA,110,NA,146,4530,1705,1480,55
https://www.carlist.my/used-cars/2010-jaguar-xjl-xj-l-5-0-tiptop-condition/6048811,92.5,93,385,11.5,515,5247,1894,1448,82
https://www.carlist.my/used-cars/2012-proton-preve-1-6-executive-sedan-m-used-car/6460334,76,88,109,NA,150,4543,1786,1524,50
https://www.carlist.my/used-cars/2010-honda-cr-v-2-0-i-vtec-suv/6415935,81,96.9,150,10.5,190,4520,1820,1680,58
https://www.carlist.my/used-cars/2015-porsche-911-gt3-3-8-991-1/6477878,NA,NA,476,12.9,440,4545,1852,1269,64
https://www.carlist.my/used-cars/2016-honda-hr-v-1-8-i-vtec-e-suv/5643039,81,87.3,143,10.6,172,4294,1772,1605,50
https://www.carlist.my/used-cars/2015-mazda-3-2-0-skyactiv-g-high-sedan-sunroof/5991806,NA,NA,165,14.1,210,4580,1795,1450,51
https://www.carlist.my/used-cars/2017-perodua-alza-1-5-advance-mpv/6368665,72,91.8,103,10,136,4270,1695,1620,42
https://www.carlist.my/used-cars/2011-peugeot-207-1-6-a-facelift-like-new/6483075,78.5,82,110,NA,NA,4235,1669,1447,50
https://www.carlist.my/used-cars/2011-toyota-avanza-1-5-g-a-all-problem-can-loan-high-loan-available-special-promotion/6318087,72,91.8,109,NA,141,4120,1635,1695,45
https://www.carlist.my/used-cars/mazda-3-2-0-gls-sedan-a-semua-masalah-boleh-buat-disini-ccris-ctos-blacklist-akpk-tiada-document-ptptn-all-problem-can-apply-loan-here/6483300,87.5,83.1,147,10,182,4580,1755,1470,55
https://www.carlist.my/used-cars/perodua-alza-1-5-se-mpv-a-semua-masalah-boleh-buat-loan-disini-ccris-ctos-blacklist-akpk-ptptn-tiada-document-all-problem-can-apply-loan/6483259,72,91.8,103,10,136,4270,1695,1620,42
https://www.carlist.my/used-cars/nissan-grand-livina-1-6-mpv-a-semua-masalah-boleh-buat-loan-disini-ccris-ctos-blacklist-akpk-tiada-document-akpk-all-problem-can-loan/6483202,78,83.6,105,9.8,150,4485,1700,1590,52
https://www.carlist.my/used-cars/2006-inokom-atos-1-1-prima-gl-hatchback-tip-top/6472668,67,77,58,9.7,89,3495,1495,1615,35
https://www.carlist.my/used-cars/2000-proton-wira-1-5-gl-sedan-tip-top/6472639,75,82,90,9.2,126,4360,1680,1385,50
https://www.carlist.my/used-cars/2018-proton-saga-1-3-premium-sedan-full-service-record-by-proton-1-careful-owner-accident-free/6483007,76,73.4,95,10,120,4331,1689,1491,40
https://www.carlist.my/used-cars/2015-mitsubishi-asx-2-0-sports-edition-suv-original-paint-full-service-record-by-mitsubishi-accident-free-one-carefull-onwer/6482729,86,86,150,10,197,4295,1770,1615,60
https://www.carlist.my/used-cars/2014-proton-saga-1-3-flx-standard-sedan-untung-1k-saja/6482551,76,73.4,95,10,120,4278,1680,1520,40
